1,MMP7
2,POU2AF1
3,CDKN2B
4,RNF152
5,TMIGD1
6,SLC17A4
7,FCRL5
8,CLDN1
9,MT1H
10,RIPK2
11,MZB1
12,IFI16
13,GUCA2B
14,GUCA2A
15,MT1F
16,SLC7A5
17,PCK1
18,SLC7A11
19,LRRC19
20,MT1G
21,IFITM1
22,CHP2
23,TRAF3IP3
24,IRF4
25,TMEM236
26,ITGAL
27,ITGA8
28,ENTPD5
29,PDGFRA
30,CECR1
31,DHRS11
32,SCIN
33,PLPP1
34,PHLPP2
35,SLC51B
36,RHOU
37,CD27
38,GIMAP7
39,MT1X
40,PDCD4
41,ETFDH
42,IFITM3
43,SLC4A4
44,NAAA
45,IKZF3
46,ENC1
47,SLC25A20
48,RMDN2
49,CEMIP
50,STRIP2
51,CXCL3
52,SCD
53,HLA-DPB1
54,CALU
55,PLCB1
56,HSD17B2
57,RNF125
58,ENPP2
59,SLC36A1
60,TGFBI
61,SLAMF7
62,CYSLTR1
63,UGT2A3
64,BANK1
65,TDP2
66,ASAP1
67,TRIM22
68,METTL7A
69,CCL19
70,ARHGAP25
71,PRDM1
72,RASGRP1
73,SP140
74,PKIB
75,MT1JP
76,ARHGEF6
77,CD44
78,CDC14A
79,FXYD5
80,SLC39A5
81,FLI1
82,P2RY8
83,COL1A1
84,ELOVL5
85,APOBEC3G
86,FMO4
87,NEDD4L
88,SLC22A5
89,MT1E
90,EPHX2
91,MT1M
92,IGKC
93,PAG1
94,SLC6A6
95,ARNTL2
96,TESK2
97,TIMP1
98,CDC25B
99,ITGA4
100,LAX1
101,APOL3
102,WIPF1
103,ACADM
104,TRPM6
105,CTSV
106,C7orf31
107,DOCK2
108,PPARGC1A
109,CD3G
110,PHLDA1
111,MATN2
112,TSPAN7
113,GZMK
114,HLA-DMA
115,RAVER2
116,IKZF1
117,CXCL11
118,CCL23
119,TMEM171
120,VNN1
121,HLA-DPA1
122,CNTN3
123,SLC16A1
124,MPEG1
125,CLIC2
126,ACTA2
127,TINAG
128,PLCD1
129,CHL1
130,GIMAP8
131,BHLHE40
132,LRRC31
133,ABCG2
134,COL4A1
135,MT2A
136,PCDH18
137,MEP1A
138,EDNRB
139,HLA-DMB
140,CD2
141,CLDN8
142,SLC35G1
143,OTOP2
144,ARHGAP15
145,ST8SIA4
146,CD52
147,GIMAP4
148,LDB2
149,TCF4
150,CXCL1
151,ENDOD1
152,TCF21
153,CCDC69
154,RUNDC3B
155,CD55
156,P2RY14
157,MFAP4
158,DOCK8
159,FAM49A
160,ZEB2
161,BIN2
162,ARHGAP44
163,TUBAL3
164,CLU
165,SGK2
166,SERPINE2
167,LYN
168,C2
169,PDE6A
170,FGF7
171,HLA-DQA1
172,LOXL2
173,SLC26A2
174,GPR183
175,ATP8B2
176,FBLN5
177,C1QB
